True_Label,Predicted_Label,Predicted_Probability,Feature_Credit_Score,Feature_Income,Feature_Race,Feature_Criminal_Record,Feature_Gender,Feature_Disability_Status,Feature_Loan_Amount,Feature_Education_Level_High School,Feature_Language_Proficiency_Limited,Feature_Employment_Type_Part-time,Feature_Citizenship_Status,Feature_Employment_Type_Self-employed,Feature_Employment_Type_Gig,Feature_Employment_Type_Unemployed,Feature_Education_Level_Some College,Feature_Age_Group,Feature_Age,Feature_Education_Level_Graduate
0,1,0.5589187968491895,617,163412,0,0,1,0,215878,False,True,False,0,True,False,False,True,0,71,False
0,1,0.7247052987499575,774,167380,4,0,0,0,211494,False,False,False,0,False,False,False,True,0,79,False
1,1,0.639148853137386,669,91542,0,0,1,0,53107,False,False,False,0,False,False,False,False,1,53,True
1,1,0.7073519341392038,820,64365,0,0,1,0,262735,False,False,False,0,False,False,False,False,1,37,False
0,1,0.6169463276462721,826,76504,3,0,0,0,398777,False,False,False,0,False,False,False,False,2,18,True
1,0,0.42059992438991667,713,71122,3,0,1,1,349782,False,False,False,0,False,False,False,True,1,57,False
1,1,0.5880320257103215,781,100946,0,0,1,0,386869,True,False,True,0,False,False,False,False,0,71,False
1,0,0.3948201827030984,502,128126,0,0,1,0,159129,False,False,False,1,True,False,False,False,0,63,True
1,1,0.5546832439895409,756,43280,0,0,0,0,189997,False,False,False,0,False,False,False,False,0,82,False
0,0,0.2764301131038099,510,52045,0,0,1,0,343528,False,False,False,2,False,False,False,True,1,53,False
0,0,0.46241624377984136,718,112305,4,0,1,1,245816,True,False,False,0,False,False,False,False,1,46,False
0,1,0.687850519537127,820,64617,0,0,0,0,97710,False,False,False,0,False,False,False,True,0,79,False
1,0,0.33662805089712877,542,52384,3,0,1,0,184329,False,False,False,0,False,False,False,False,1,38,False
0,0,0.40711649182018045,658,122135,0,0,0,1,336155,False,False,True,0,False,False,False,False,1,55,False
0,1,0.6077346228573485,656,134444,0,0,1,0,215929,False,False,False,0,False,True,False,True,0,78,False
0,1,0.6130390249701992,835,125854,3,0,1,1,389615,True,False,False,0,False,False,False,False,1,42,False
0,0,0.29304274190802393,591,102965,0,1,0,0,230278,False,True,False,0,False,False,False,True,1,34,False
0,0,0.2055070792723426,582,57876,4,0,0,0,302152,True,False,False,0,True,False,False,False,0,82,False
1,0,0.3969715150762373,681,72558,4,0,0,0,164010,False,False,False,0,False,True,False,False,1,54,False
1,0,0.16687540624644487,532,40925,3,1,0,0,70480,False,False,False,0,False,False,False,False,0,65,False
0,0,0.37298510363117826,607,94825,3,0,0,0,199519,False,False,False,0,True,False,False,False,1,55,False
0,0,0.29928822814956085,613,85785,0,1,0,0,114128,False,False,False,0,False,True,False,False,1,27,True
0,1,0.5063220099720761,829,32884,0,0,0,1,215760,False,False,False,0,False,False,False,False,0,67,False
0,0,0.4349772139206115,746,42586,3,0,0,0,82653,False,False,False,0,True,False,False,False,0,69,False
1,1,0.6597625923903364,832,76357,0,0,0,0,319065,False,False,False,1,False,False,False,False,1,39,False
0,0,0.21646709193423103,557,132033,4,1,0,0,340945,False,False,False,0,True,False,False,False,1,44,False
1,1,0.7378614971671997,729,132361,0,0,1,0,54026,True,False,False,0,False,False,False,False,1,29,False
1,1,0.5557307491611368,692,98757,0,0,0,0,124251,False,False,True,0,False,False,False,True,1,57,False
0,0,0.4303224802296954,602,145158,0,0,0,1,432111,False,False,False,0,False,False,False,False,0,74,False
1,1,0.7011559226081392,710,150236,0,0,0,0,318512,False,False,False,0,False,False,False,False,1,36,False
1,1,0.7149369009832454,719,152681,0,0,0,0,316276,False,False,False,0,False,False,False,False,1,32,False
0,1,0.6002468472248295,819,63811,3,0,1,0,89959,False,False,True,0,False,False,False,True,0,81,False
0,1,0.6916738970903666,801,138030,3,0,0,0,221011,True,False,False,0,False,False,False,False,1,32,False
1,1,0.556183951580028,813,88984,0,0,1,0,425456,True,False,True,1,False,False,False,False,0,79,False
0,1,0.500275746417621,611,169246,4,0,0,0,74793,False,False,False,1,True,False,False,False,1,44,False
0,1,0.7691503140994601,814,167781,0,0,0,0,232554,False,True,False,0,False,False,False,False,0,81,False
1,1,0.6097946134149832,675,173545,0,0,1,0,435618,False,True,False,0,False,True,False,False,1,32,False
1,0,0.45029744188261583,736,72538,0,0,1,1,318529,False,True,False,0,False,False,False,False,1,47,True
0,0,0.4711640315016077,574,144468,4,0,0,0,312930,False,False,False,0,False,False,False,False,2,21,False
0,0,0.3669524794011662,533,155762,0,0,0,0,313574,True,False,False,1,False,True,False,False,0,68,False
0,0,0.3446805268069209,569,33161,0,0,1,0,132021,True,False,False,0,False,False,False,False,0,68,False
0,0,0.47074310629055877,676,39872,0,0,1,0,225358,True,False,False,0,False,False,False,False,1,35,False
0,1,0.6283898527552342,703,152252,0,0,1,1,401577,False,False,False,0,False,False,False,False,1,29,False
0,0,0.49867252811589985,833,44632,3,0,1,0,235143,False,True,False,0,True,False,False,False,1,34,True
1,1,0.5039848055387639,639,97041,4,0,2,0,343243,False,False,False,0,False,False,False,False,0,63,True
0,1,0.6510930272043031,705,167274,0,0,0,1,272086,False,False,False,0,False,False,False,False,2,22,False
1,1,0.6656937072859401,770,78657,0,0,0,0,58298,False,False,False,0,False,False,False,False,0,80,False
1,1,0.6057946826979711,744,125565,0,0,0,0,140078,True,False,False,2,False,False,False,False,0,82,False
0,1,0.632207542233595,825,102925,0,0,1,0,104539,False,False,False,0,False,False,True,True,1,59,False
0,1,0.6617380384920087,757,170640,0,0,1,1,363371,False,True,False,0,False,False,False,False,1,50,False
0,0,0.22356347052261197,660,29202,4,0,0,1,356976,False,False,False,0,False,False,False,False,0,61,False
1,1,0.683534527603935,726,152746,3,0,0,0,191963,False,False,False,0,False,False,False,False,1,41,True
0,1,0.5840793160066463,666,131951,3,0,1,0,117917,True,False,False,0,False,False,False,False,0,81,False
0,1,0.7526099396986213,774,151062,4,0,1,0,219626,False,False,False,0,False,False,False,False,2,22,False
0,0,0.4715539297759839,699,64263,0,0,0,0,412490,True,False,False,0,False,False,False,False,2,21,False
0,0,0.3602054087224334,609,114630,0,0,1,1,248072,False,False,True,1,False,False,False,False,0,62,False
0,0,0.38154599689446994,535,105260,2,0,0,0,242590,False,False,False,0,False,False,False,False,0,64,False
1,1,0.6804752589831515,847,78515,0,0,0,0,98712,False,False,True,0,False,False,False,False,1,49,True
0,0,0.4834925508306942,774,122517,0,1,0,0,401403,False,False,False,0,True,False,False,True,1,58,False
1,0,0.4334111151754414,668,82400,0,0,0,0,372407,False,False,True,0,False,False,False,False,1,55,True
0,1,0.5998756463128928,836,57529,0,0,1,0,314939,True,True,False,0,False,False,False,False,1,44,False
0,1,0.5288628951810449,573,109630,0,0,1,0,60451,False,True,False,0,False,False,False,True,2,20,False
1,1,0.5301247959500028,746,127666,0,1,1,0,209021,False,False,False,2,False,False,False,False,0,65,True
1,1,0.6168637877079969,653,160512,0,0,0,0,354344,True,False,False,0,False,False,False,False,1,27,False
1,1,0.7334290217294901,799,168864,3,0,0,0,172286,False,True,False,0,False,False,False,True,1,53,False
0,0,0.19763316857955193,520,115708,0,1,1,0,328341,False,False,True,2,False,False,False,False,0,63,True
0,0,0.30309154379869363,549,100423,0,0,0,1,393371,False,False,False,0,False,False,False,True,0,75,False
0,1,0.5954425810254774,675,166537,4,0,0,0,409696,False,False,False,0,False,False,False,False,1,42,False
0,0,0.281088466021381,535,34219,2,0,1,0,379803,False,False,False,0,False,False,False,False,1,38,False
1,1,0.7758152915821678,830,109730,0,0,0,0,99437,False,False,False,0,False,False,False,False,1,51,False
1,1,0.5477411610209073,754,95554,0,0,0,0,264044,False,False,True,1,False,False,False,False,1,51,True
0,1,0.5028747827206091,670,32916,0,0,1,0,187836,False,False,False,0,False,False,False,False,1,34,False
0,0,0.18888696781399683,563,82600,0,1,0,0,416899,False,False,False,1,True,False,False,False,2,24,False
0,1,0.6629319934115272,696,165246,3,0,0,0,180118,False,False,False,0,False,False,False,False,0,79,True
1,1,0.6496107460345057,707,107940,0,0,1,0,80136,False,True,False,0,False,False,False,False,1,41,False
1,0,0.26940316419487204,566,27857,0,0,0,0,344768,True,False,False,0,False,False,False,False,1,28,False
1,1,0.6478791466669708,817,122614,3,0,0,0,236558,False,False,True,0,False,False,False,False,1,33,True
1,1,0.7424064311067601,686,167249,0,0,1,0,103159,False,False,False,1,False,False,False,False,0,64,False
0,0,0.4391241738784977,553,149379,4,0,0,0,355364,False,False,False,0,False,False,False,False,1,25,False
1,1,0.6010195537359693,737,108327,0,0,1,0,403892,False,False,False,0,False,True,False,False,0,75,False
0,0,0.29618524986126954,655,31200,2,0,0,0,382147,False,False,True,0,False,False,False,False,2,20,True
0,1,0.6310947352313422,755,140866,4,0,1,0,252548,False,False,False,2,False,False,False,False,0,61,False
0,1,0.7085248976369767,757,158077,3,0,0,0,94240,False,False,False,1,False,False,False,False,1,56,True
0,0,0.4368653953911775,576,112714,0,0,0,0,257527,True,False,False,0,False,False,False,False,0,68,False
1,1,0.7030944163247681,843,84064,0,0,0,0,91652,True,False,False,0,False,False,False,False,0,74,False
0,1,0.6096621136959618,654,138490,4,0,1,0,159043,False,False,False,0,False,False,False,False,1,47,True
0,0,0.35559465054942685,637,45295,0,0,0,0,387681,True,False,False,0,False,False,False,False,1,54,False
0,0,0.2160627390402842,521,111641,2,0,0,0,289152,False,False,False,0,False,False,True,False,1,33,False
0,1,0.64289362014476,822,78911,0,0,1,0,285270,False,True,False,1,False,False,False,False,1,41,False
1,1,0.6416433774944565,707,147414,4,0,1,0,323024,False,False,False,0,False,False,False,False,0,63,False
1,1,0.5740876148812033,727,144241,4,0,0,0,189912,False,False,False,0,False,True,False,False,0,64,True
0,0,0.28578864987011815,515,74422,0,0,0,0,304230,False,True,False,0,False,False,False,False,1,34,True
0,1,0.523186116138381,667,71659,0,0,0,0,229888,False,False,False,0,False,False,False,False,1,34,False
1,1,0.6454026188867776,776,117254,4,0,0,0,65879,False,False,False,1,False,False,False,False,1,32,True
0,0,0.4164018752001044,642,36885,3,0,1,0,106997,False,False,False,0,False,False,False,True,0,82,False
1,1,0.6338347075282147,800,60774,4,0,1,0,111476,False,False,False,0,False,False,False,False,1,25,False
0,0,0.4885816100558858,620,99861,2,0,1,0,382171,False,False,False,0,False,False,False,False,1,53,True
0,0,0.3315296024212356,525,89219,2,0,0,0,438140,False,False,False,0,False,False,False,True,2,24,False
0,0,0.45031058439144883,640,87113,0,0,1,0,381095,False,False,False,0,False,True,False,False,0,76,True
1,1,0.5009003061127557,719,53298,0,0,0,0,191387,False,False,False,1,False,False,False,False,0,74,False
1,1,0.8151604059824589,841,130666,0,0,1,0,298441,False,False,False,0,False,False,False,False,1,29,True
0,0,0.4214337862626824,717,93704,4,0,0,0,199689,False,True,False,0,True,False,False,False,2,23,False
0,0,0.23265188358085975,610,41499,0,1,1,0,272589,False,False,False,0,False,True,False,False,1,57,False
1,1,0.6209905372943633,751,168043,3,0,0,0,171536,True,False,True,0,False,False,False,False,0,80,False
1,0,0.33644741874773415,574,65736,0,0,0,0,289550,True,False,False,0,False,False,False,False,0,72,False
1,0,0.4933099305171199,757,131789,0,0,0,1,403927,False,True,False,1,False,False,False,False,1,59,True
0,0,0.295046093514205,585,27895,0,0,0,0,430448,False,False,False,0,False,False,False,False,0,61,False
1,0,0.2791197315214996,613,77917,5,0,0,0,403381,True,False,False,0,False,False,False,False,0,75,False
1,0,0.43400352789214813,653,64875,4,0,1,0,225376,False,False,False,0,False,False,False,False,0,75,False
1,0,0.3154061820165301,622,28612,1,0,1,0,318789,False,False,True,0,False,False,False,False,1,56,True
0,0,0.31934439809200127,579,48495,4,0,1,0,53746,False,False,False,2,False,False,False,False,2,23,True
1,1,0.6511282844049847,739,110550,3,0,1,0,247847,False,False,False,0,False,False,False,False,1,38,True
1,0,0.3781041496590544,544,87028,2,0,0,0,194926,False,False,False,0,False,False,False,False,1,30,True
0,0,0.4149764470157458,568,75342,0,0,0,0,243674,False,False,False,0,False,False,False,False,1,39,False
1,1,0.5691558294107258,689,100010,0,0,0,0,107591,True,False,False,0,False,False,False,False,0,75,False
0,0,0.3909150502028263,558,158819,4,0,0,0,283429,False,False,True,0,False,False,False,True,0,81,False
0,0,0.3993406869891545,744,30208,0,0,0,1,168651,True,False,False,0,False,False,False,False,2,19,False
0,0,0.26391622774981544,501,43652,0,0,1,0,366923,True,False,False,0,False,False,False,False,1,58,False
1,1,0.6932518493118551,753,149996,3,0,1,0,203558,False,False,True,0,False,False,False,False,2,22,False
1,0,0.28434708000225956,528,154896,4,0,0,1,220547,False,True,False,0,False,False,False,False,1,57,False
0,1,0.6210355651091022,662,172848,0,0,1,0,366370,False,True,False,1,False,False,False,False,0,75,False
1,1,0.5291733714746258,543,132622,0,0,1,0,315953,False,False,False,0,False,False,False,False,1,44,True
1,1,0.5243291251287117,657,137552,2,0,1,1,218761,False,False,False,0,False,False,False,False,0,62,True
1,1,0.7029303007792133,645,171564,0,0,1,0,122137,False,False,True,0,False,False,False,True,2,22,False
1,1,0.5431027133411169,804,95014,0,0,1,1,449804,False,False,True,0,False,False,False,False,1,34,False
0,0,0.4606470019324284,658,124192,3,0,0,0,383903,False,False,False,0,True,False,False,True,1,27,False
0,0,0.3629278972922954,785,38117,0,1,0,0,182448,False,False,True,0,False,False,False,False,1,53,False
1,1,0.5051322418659435,798,64645,0,0,1,0,113748,False,False,False,0,False,False,True,False,0,67,True
1,0,0.4719389508287562,742,29793,0,0,1,0,384350,True,False,False,0,False,False,False,False,0,78,False
0,1,0.6617234754337341,685,108287,0,0,1,0,199797,False,False,False,0,False,False,False,False,1,50,False
0,0,0.38991572804076735,631,39978,0,0,0,0,284772,False,False,False,1,False,False,False,True,2,23,False
0,0,0.43804992390046177,548,78409,0,0,1,0,279005,False,False,False,0,False,False,False,False,1,34,False
1,1,0.6935137043461707,822,156951,3,0,0,0,128215,True,False,True,0,False,False,False,False,1,59,False
1,0,0.47230458650930074,827,32135,4,0,0,0,229180,True,False,False,0,False,False,False,False,0,74,False
0,0,0.4359538303050337,699,40025,0,0,0,0,106870,False,False,False,0,True,False,False,False,0,77,False
0,0,0.1953095106303233,737,67359,4,0,0,0,421165,True,False,False,2,False,False,True,False,1,34,False
0,1,0.5748369151787155,789,52771,0,0,0,0,174228,True,False,False,0,False,False,False,False,0,61,False
0,1,0.6705495958759157,812,142138,4,0,0,0,236257,True,False,False,0,False,False,False,False,0,79,False
1,1,0.6886054794094573,832,55822,0,0,1,0,266776,False,False,False,0,False,False,False,False,0,75,False
0,1,0.5528761524339838,848,107538,4,0,1,0,224466,True,True,True,1,False,False,False,False,2,23,False
0,0,0.4522452055203433,809,30497,4,0,0,0,190038,False,False,False,2,False,False,False,True,1,55,False
0,1,0.7128199234766859,762,170972,4,0,1,1,104626,False,False,False,0,False,False,False,True,2,23,False
0,0,0.49112284694872815,645,87620,0,0,1,0,235731,False,False,True,0,False,False,False,True,0,68,False
0,0,0.4135274465515592,673,32643,0,0,0,0,411224,False,False,False,0,False,False,False,True,1,50,False
0,1,0.5994535769088656,810,96082,3,0,1,0,262703,True,False,True,0,False,False,False,False,2,21,False
1,1,0.7603233257893903,805,151341,2,0,0,0,266623,False,False,False,0,False,False,False,False,1,42,False
1,0,0.29678316519889375,624,25846,0,0,0,0,326671,False,False,False,0,True,False,False,False,1,54,True
1,1,0.8378190515135501,790,165047,0,0,1,0,93742,False,False,False,0,False,False,False,False,0,80,False
0,0,0.2816281835336623,524,54150,0,0,0,0,416270,False,False,False,0,False,False,False,False,0,63,True
1,0,0.4671812859728602,514,136029,0,0,0,0,199474,False,False,False,0,False,False,False,False,0,71,True
0,0,0.3265649395073229,571,47098,1,0,0,0,244375,False,False,False,0,False,False,False,False,0,66,True
0,1,0.7062244169318407,836,83338,3,0,1,0,133925,False,False,False,0,False,False,False,False,0,69,True
1,1,0.5988903434057568,849,125808,1,1,0,0,59514,False,False,True,0,False,False,False,False,0,69,True
0,0,0.3431597918754716,681,150271,3,0,0,0,356494,True,False,False,0,False,False,True,False,0,78,False
0,1,0.7205425855536052,706,158644,0,0,1,0,185196,False,False,False,0,False,True,False,True,1,53,False
0,1,0.5075150555409056,625,142684,5,0,0,0,276925,False,False,False,0,False,False,False,False,2,21,True
0,1,0.7115929381960778,836,38803,0,0,2,0,57345,False,False,False,1,False,False,False,False,0,75,False
1,1,0.5628229842753167,640,152276,0,0,0,0,346519,False,True,False,0,False,False,False,False,1,34,True
0,1,0.6649970809858348,711,160185,0,0,0,0,402586,True,False,False,0,False,False,False,False,1,37,False
0,0,0.48068699851419344,770,78022,4,0,0,0,201672,False,False,True,0,False,False,False,False,0,64,False
1,1,0.7084898383444389,804,145014,0,0,1,0,305553,False,True,False,0,True,False,False,False,1,37,True
0,0,0.35329305621279933,609,111549,4,0,1,1,412881,False,False,False,0,False,False,False,False,1,33,False
0,1,0.5480370742382803,761,25081,0,0,1,0,359620,False,False,False,0,False,False,False,False,1,54,False
0,0,0.2735896586558401,572,101720,3,0,0,0,335728,True,False,False,2,False,False,False,False,0,75,False
0,0,0.3972845330124834,502,85021,0,0,0,0,50140,False,False,False,0,False,False,False,False,1,46,True
0,1,0.5070156603146948,707,37650,4,0,1,0,77394,False,False,False,0,False,False,False,True,2,19,False
1,1,0.5794862518682511,814,140686,3,1,0,0,260166,False,False,False,0,False,False,False,False,0,70,False
0,0,0.2519382936953883,523,25244,0,0,0,0,111778,False,True,False,0,False,False,False,True,1,43,False
0,0,0.24944634934708268,660,132359,4,1,1,1,82237,True,False,True,0,False,False,False,False,0,67,False
0,0,0.4624030278498488,787,65614,4,0,0,0,224653,False,False,True,1,False,False,False,False,2,22,False
0,0,0.43004516532330617,546,165441,0,0,0,1,197274,True,False,False,0,False,False,False,False,1,43,False
0,0,0.43447052720612095,545,103235,0,0,1,0,280971,True,False,False,0,False,False,False,False,1,58,False
0,0,0.43018218321478574,638,140507,0,0,0,0,404910,False,True,False,1,False,True,False,False,1,25,False
0,0,0.46511566821637806,670,30031,0,0,1,0,257741,False,False,False,0,False,False,False,False,0,69,False
1,1,0.8180362974392305,800,161842,0,0,0,0,232642,False,False,False,0,False,False,False,True,2,19,False
1,0,0.29920251825338673,541,85977,3,0,1,0,381267,False,False,True,0,False,False,False,True,1,37,False
0,1,0.5872532168567832,758,80667,0,0,1,0,114086,True,True,False,0,False,False,False,False,0,73,False
1,0,0.35751933827121896,599,48437,0,0,0,0,155208,True,False,False,0,False,False,False,False,0,67,False
1,1,0.6457418563762193,684,126337,3,0,1,0,95449,False,False,False,0,False,False,False,True,0,77,False
1,0,0.4714219771497981,648,135039,3,0,0,0,368108,False,True,False,0,False,False,False,True,1,47,False
1,1,0.557350664684408,769,61651,0,0,1,0,135340,True,True,False,0,False,False,False,False,0,71,False
1,1,0.7158040072749007,820,94425,0,0,1,0,216159,False,False,True,0,False,False,False,False,2,19,False
1,1,0.7896265034578556,783,170522,0,0,1,0,257974,False,True,False,0,False,False,False,False,1,25,True
0,1,0.6631713819421339,740,154375,1,0,0,0,234922,False,False,False,0,True,False,False,False,0,64,False
0,0,0.42716293763583374,610,48304,0,0,1,0,404844,False,False,False,0,False,False,False,False,2,24,True
1,1,0.7040830126036084,783,57874,0,0,1,0,110970,False,False,False,0,False,False,False,True,2,18,False
0,0,0.34198876882818996,755,32622,4,0,0,1,58071,True,False,False,0,False,False,False,False,1,42,False
0,0,0.2043924712979583,533,75444,1,0,0,0,437371,False,False,False,2,True,False,False,False,0,66,False
1,1,0.5991241184150133,683,112489,0,0,0,0,193175,False,False,False,1,False,False,False,False,1,27,False
1,0,0.30184995852809976,765,31587,3,1,0,0,141610,False,True,False,0,False,False,False,False,2,18,False
1,1,0.6382737999228358,847,109116,0,0,0,0,449163,True,False,False,0,False,True,False,False,1,51,False
1,0,0.4389796624331555,759,159534,4,1,0,1,51056,True,False,False,0,False,False,False,False,1,53,False
0,0,0.27133973547060686,554,48859,0,0,0,0,276349,False,False,False,0,False,True,False,False,0,65,True
1,1,0.777572039314928,795,118887,0,0,1,0,181401,False,False,False,0,False,False,False,True,0,61,False
1,1,0.6045009619002814,595,130452,0,0,0,0,100877,False,False,False,0,False,False,False,True,2,24,False
0,0,0.19396321150005363,594,61216,4,1,1,0,241195,False,False,True,0,False,False,False,True,1,37,False
0,0,0.4881662700788233,752,65066,4,0,1,0,59200,True,False,False,0,True,False,False,False,1,36,False
1,1,0.5315321181089395,521,173133,0,0,0,0,180963,True,False,False,0,False,False,False,False,1,31,False
0,1,0.5079901819751323,587,157323,0,0,0,0,90180,True,False,False,0,True,False,False,False,0,74,False
1,1,0.6489252861794934,689,165388,0,0,0,0,427639,True,False,False,0,False,False,False,False,1,29,False
1,0,0.4849002527528531,685,115161,0,1,1,0,300905,False,False,False,0,False,False,False,False,0,74,False
1,1,0.6408176879657914,660,152399,0,0,1,0,55916,False,True,False,0,False,True,False,False,2,20,False
1,1,0.6042703505977279,771,53753,0,0,1,0,420268,False,False,False,0,False,False,False,False,1,51,False
1,1,0.6898544706120469,827,114168,0,0,0,0,267147,False,True,False,0,False,False,False,False,0,75,False
0,1,0.6349062292073693,679,122941,0,0,0,0,153915,False,False,False,0,False,False,False,False,0,82,False
1,1,0.626493527332868,841,159865,3,1,0,0,134388,False,True,False,0,False,False,False,False,1,31,False
0,0,0.2754655183754088,528,85727,3,0,0,0,316679,True,False,False,0,False,False,False,False,1,57,False
0,0,0.24787024722861903,643,39454,2,0,0,1,407785,False,False,False,0,False,False,False,False,0,67,False
0,0,0.20446110041666288,651,37424,4,0,0,0,436352,False,True,False,0,False,True,False,True,0,61,False
0,1,0.5857769530605499,641,131995,4,0,1,0,84623,False,False,False,0,False,False,False,False,0,80,False
1,1,0.8073568709842829,812,173520,0,0,1,0,398987,True,False,False,0,False,False,False,False,1,47,False
0,1,0.5716198012672067,732,99984,4,0,1,0,407283,False,False,False,0,False,False,False,False,1,42,False
1,1,0.6352902527910933,732,132506,0,0,0,0,318831,True,False,False,0,False,False,False,False,0,77,False
1,0,0.4975632458214773,783,81762,2,0,1,1,404040,True,False,False,0,False,False,False,False,2,24,False
0,0,0.3454552081398054,700,25825,4,0,0,0,183077,True,False,False,0,False,False,False,False,1,46,False
1,1,0.698833261412051,820,133930,0,0,0,0,378215,True,False,False,1,False,False,False,False,1,46,False
0,0,0.4510019495862368,584,88804,0,0,0,0,290052,False,False,False,0,False,False,False,True,1,58,False
0,0,0.4141567639467276,688,59992,0,0,0,0,136764,True,True,False,0,False,False,False,False,0,80,False
1,1,0.5113788465676266,726,60861,0,0,0,0,182425,False,False,True,0,False,False,False,True,1,28,False
0,1,0.5933016696078068,685,122577,0,0,1,0,160912,True,False,False,0,True,False,False,False,1,46,False
0,0,0.48873822931491534,658,141406,3,0,1,0,310300,True,True,False,0,False,False,False,False,0,77,False
0,1,0.6454618598379344,736,96016,1,0,1,0,329027,False,False,False,0,False,False,False,False,1,38,True
0,1,0.5430318392407677,642,66504,0,0,1,0,207684,False,False,False,0,False,False,False,False,2,23,True
0,0,0.3777334453868718,592,31175,0,0,1,0,295848,False,False,False,0,False,False,False,True,0,73,False
1,1,0.539656897366237,659,100578,0,0,1,0,291895,False,False,False,0,False,True,False,False,1,37,False
0,0,0.2653531254549341,504,101701,0,0,0,0,95997,True,True,True,0,False,False,False,False,1,28,False
0,0,0.29788182489974424,506,69441,0,0,1,0,275366,False,False,False,0,True,False,False,False,0,67,True
0,0,0.43044070850478305,631,88210,1,0,0,1,100953,False,False,False,0,False,False,False,True,2,24,False
0,0,0.2419904773334388,505,108262,3,0,0,0,445924,False,False,False,0,True,False,False,False,0,64,True
1,1,0.5454279929123834,651,112708,0,0,0,0,91944,False,False,False,0,True,False,False,False,1,60,False
0,1,0.68514902086165,782,114731,0,0,0,0,145117,False,False,False,0,True,False,False,False,1,29,False
1,1,0.6027264286396915,650,106337,0,0,0,0,171053,False,False,False,0,False,False,False,True,2,23,False
0,0,0.34856779837517204,567,138337,0,0,0,0,225882,False,False,False,0,False,False,True,True,1,53,False
1,0,0.3219047644557669,592,67101,0,0,0,0,393730,False,False,False,0,True,False,False,True,0,74,False
1,0,0.2620922781060068,504,52743,0,0,0,0,96110,False,False,True,0,False,False,False,True,0,77,False
1,1,0.6533912058909355,723,136380,5,0,1,0,128107,False,False,False,0,False,False,False,False,0,74,False
0,1,0.5829738427978052,729,153458,3,0,0,0,209882,True,False,False,0,True,False,False,False,1,46,False
1,1,0.6757038949670668,839,43521,0,0,1,0,120641,True,False,False,0,False,False,False,False,1,45,False
1,1,0.7324479392877858,830,112172,0,0,0,0,208206,True,False,False,0,False,False,False,False,1,31,False
0,1,0.7102249849084202,792,170959,0,0,1,0,201804,True,True,False,2,False,False,False,False,0,74,False
1,0,0.22706679317570747,579,100170,4,1,0,0,118228,True,False,False,0,False,False,False,False,0,71,False
1,0,0.4223165409074423,627,72334,0,0,0,0,191990,False,False,True,0,False,False,False,False,2,20,True
0,1,0.7078148293521269,753,159548,3,0,0,0,200089,False,False,False,0,False,False,False,False,0,65,True
1,0,0.48632418456119103,814,50535,0,0,0,1,77506,False,False,False,0,False,True,False,False,0,80,False
0,0,0.41250479842183774,535,88227,0,0,1,0,199392,True,False,False,0,False,False,False,False,1,50,False
0,0,0.13773234767108306,594,26784,3,1,1,0,234289,True,False,True,0,False,False,False,False,1,59,False
1,0,0.4129015135816275,564,91870,0,0,0,0,76354,False,False,False,0,True,False,False,False,1,27,True
1,1,0.5044284821126458,579,145590,0,0,1,0,179253,False,False,True,1,False,False,False,False,0,66,True
0,0,0.3732285403045814,624,38468,0,0,0,0,314423,False,False,False,0,False,False,False,False,0,73,False
1,0,0.3428367132648124,604,61224,0,0,1,0,337465,False,True,False,1,False,False,False,False,0,67,False
0,0,0.3230083775361731,562,55114,0,0,1,0,401088,True,False,False,0,False,False,False,False,0,81,False
0,0,0.2962915813399764,583,69121,0,0,0,1,63693,False,False,False,0,True,False,False,False,1,32,False
0,0,0.22356925164831004,519,88452,3,0,0,0,187051,True,True,False,1,False,False,False,False,1,28,False
1,1,0.6516031905080384,752,127981,0,0,0,0,440589,True,False,False,0,False,False,False,False,2,19,False
0,1,0.5431353312153996,753,120462,0,0,1,1,307211,True,False,False,0,False,True,False,False,2,20,False
0,1,0.658591387800487,814,146425,4,0,0,0,427923,True,False,False,0,False,False,False,False,1,43,False
1,1,0.5336423606388682,676,64187,0,0,2,0,379084,False,False,False,1,False,False,False,True,0,68,False
1,1,0.7468389325255829,845,112698,0,0,0,0,102167,False,False,True,0,False,False,False,True,1,26,False
1,1,0.637964229733054,745,155701,4,0,1,0,370589,False,False,True,0,False,False,False,True,1,37,False
0,1,0.6132836266763585,727,102382,0,0,1,0,354731,False,True,False,0,False,False,False,False,2,24,True
0,1,0.6310000608893809,641,129834,0,0,0,0,133349,False,False,False,0,False,False,False,False,1,32,False
1,0,0.11229099151095907,502,33428,3,1,0,0,412682,False,False,False,0,False,False,False,False,1,50,True
1,1,0.5009762027551733,604,84079,0,0,1,0,346676,False,False,False,0,False,False,False,True,1,46,False
0,0,0.24640730464447114,547,127202,0,1,0,0,415376,False,False,True,0,False,False,False,False,1,55,False
1,1,0.6048514807124976,627,127346,0,0,0,0,71257,False,False,False,0,False,False,False,False,0,81,False
0,1,0.5272491723590437,534,139502,0,0,1,0,341834,False,False,False,0,False,False,False,False,1,59,False
0,0,0.3088729907309088,577,25425,0,0,1,0,368758,True,False,False,0,False,False,False,False,1,31,False
1,1,0.5402796969581598,662,109214,0,0,1,0,350034,False,False,True,0,False,False,False,False,1,36,False
1,1,0.5738181827974398,819,76265,3,0,1,0,358602,False,False,True,0,False,False,False,False,1,56,True
1,1,0.6495358351679179,742,59602,0,0,1,0,110542,False,False,False,0,False,False,False,False,1,27,True
