True_Label,Predicted_Label,Predicted_Probability,Feature_Credit_Score,Feature_Income,Feature_Race,Feature_Criminal_Record,Feature_Gender,Feature_Disability_Status,Feature_Loan_Amount,Feature_Education_Level_High School,Feature_Language_Proficiency_Limited,Feature_Employment_Type_Part-time,Feature_Citizenship_Status,Feature_Employment_Type_Self-employed,Feature_Employment_Type_Gig,Feature_Employment_Type_Unemployed,Feature_Education_Level_Some College,Feature_Age,Feature_Age_Group,Feature_Education_Level_Graduate
1,0,0.3969847908769313,681,72558,4,0,0,0,164010,False,False,False,0,False,True,False,False,54,1,False
1,0,0.16688019947032462,532,40925,3,1,0,0,70480,False,False,False,0,False,False,False,False,65,0,False
0,0,0.3729980625851232,607,94825,3,0,0,0,199519,False,False,False,0,True,False,False,False,55,1,False
0,0,0.29926009331149295,613,85785,0,1,0,0,114128,False,False,False,0,False,True,False,False,27,1,True
0,1,0.5063344097799344,829,32884,0,0,0,1,215760,False,False,False,0,False,False,False,False,67,0,False
0,0,0.43499353267359137,746,42586,3,0,0,0,82653,False,False,False,0,True,False,False,False,69,0,False
1,1,0.6597504370551424,832,76357,0,0,0,0,319065,False,False,False,1,False,False,False,False,39,1,False
0,0,0.21646305368141822,557,132033,4,1,0,0,340945,False,False,False,0,True,False,False,False,44,1,False
1,1,0.7378380197121004,729,132361,0,0,1,0,54026,True,False,False,0,False,False,False,False,29,1,False
1,1,0.555749113959628,692,98757,0,0,0,0,124251,False,False,True,0,False,False,False,True,57,1,False
0,0,0.43034403708917696,602,145158,0,0,0,1,432111,False,False,False,0,False,False,False,False,74,0,False
1,1,0.7011392940853455,710,150236,0,0,0,0,318512,False,False,False,0,False,False,False,False,36,1,False
1,1,0.7149150896578631,719,152681,0,0,0,0,316276,False,False,False,0,False,False,False,False,32,1,False
0,1,0.6002841869660442,819,63811,3,0,1,0,89959,False,False,True,0,False,False,False,True,81,0,False
0,1,0.6916521400767162,801,138030,3,0,0,0,221011,True,False,False,0,False,False,False,False,32,1,False
1,1,0.5562172625217509,813,88984,0,0,1,0,425456,True,False,True,1,False,False,False,False,79,0,False
0,1,0.5002704457025638,611,169246,4,0,0,0,74793,False,False,False,1,True,False,False,False,44,1,False
0,1,0.7691761211061885,814,167781,0,0,0,0,232554,False,True,False,0,False,False,False,False,81,0,False
1,1,0.6097702987931903,675,173545,0,0,1,0,435618,False,True,False,0,False,True,False,False,32,1,False
1,0,0.4502976425284128,736,72538,0,0,1,1,318529,False,True,False,0,False,False,False,False,47,1,True
0,0,0.4711408934311358,574,144468,4,0,0,0,312930,False,False,False,0,False,False,False,False,21,2,False
0,0,0.3669648334684777,533,155762,0,0,0,0,313574,True,False,False,1,False,True,False,False,68,0,False
0,0,0.3446932340454483,569,33161,0,0,1,0,132021,True,False,False,0,False,False,False,False,68,0,False
0,0,0.4707230853432988,676,39872,0,0,1,0,225358,True,False,False,0,False,False,False,False,35,1,False
0,1,0.6283597118201425,703,152252,0,0,1,1,401577,False,False,False,0,False,False,False,False,29,1,False
0,0,0.4986518577521615,833,44632,3,0,1,0,235143,False,True,False,0,True,False,False,False,34,1,True
1,1,0.5039898199864369,639,97041,4,0,2,0,343243,False,False,False,0,False,False,False,False,63,0,True
0,1,0.6510734810899802,705,167274,0,0,0,1,272086,False,False,False,0,False,False,False,False,22,2,False
1,1,0.6657250683786048,770,78657,0,0,0,0,58298,False,False,False,0,False,False,False,False,80,0,False
1,1,0.6058311378097276,744,125565,0,0,0,0,140078,True,False,False,2,False,False,False,False,82,0,False
0,1,0.6322286784635955,825,102925,0,0,1,0,104539,False,False,False,0,False,False,True,True,59,1,False
0,1,0.6617423350991476,757,170640,0,0,1,1,363371,False,True,False,0,False,False,False,False,50,1,False
0,0,0.22356418087187274,660,29202,4,0,0,1,356976,False,False,False,0,False,False,False,False,61,0,False
1,1,0.6835253983074193,726,152746,3,0,0,0,191963,False,False,False,0,False,False,False,False,41,1,True
0,1,0.5841150100867304,666,131951,3,0,1,0,117917,True,False,False,0,False,False,False,False,81,0,False
0,1,0.7525951629756545,774,151062,4,0,1,0,219626,False,False,False,0,False,False,False,False,22,2,False
0,0,0.4715315444926435,699,64263,0,0,0,0,412490,True,False,False,0,False,False,False,False,21,2,False
0,0,0.36020818615894096,609,114630,0,0,1,1,248072,False,False,True,1,False,False,False,False,62,0,False
0,0,0.38155132994719804,535,105260,2,0,0,0,242590,False,False,False,0,False,False,False,False,64,0,False
1,1,0.6804797860404085,847,78515,0,0,0,0,98712,False,False,True,0,False,False,False,False,49,1,True
0,0,0.48351193215636035,774,122517,0,1,0,0,401403,False,False,False,0,True,False,False,True,58,1,False
1,0,0.43342471876854344,668,82400,0,0,0,0,372407,False,False,True,0,False,False,False,False,55,1,True
0,1,0.5998720476699216,836,57529,0,0,1,0,314939,True,True,False,0,False,False,False,False,44,1,False
0,1,0.5288398374528385,573,109630,0,0,1,0,60451,False,True,False,0,False,False,False,True,20,2,False
1,1,0.5301334394802795,746,127666,0,1,1,0,209021,False,False,False,2,False,False,False,False,65,0,True
1,1,0.6168300046037213,653,160512,0,0,0,0,354344,True,False,False,0,False,False,False,False,27,1,False
1,1,0.7334379423871817,799,168864,3,0,0,0,172286,False,True,False,0,False,False,False,True,53,1,False
0,0,0.1976359996315798,520,115708,0,1,1,0,328341,False,False,True,2,False,False,False,False,63,0,True
0,0,0.303112052317344,549,100423,0,0,0,1,393371,False,False,False,0,False,False,False,True,75,0,False
0,1,0.5954332537610212,675,166537,4,0,0,0,409696,False,False,False,0,False,False,False,False,42,1,False
0,0,0.2810754658420383,535,34219,2,0,1,0,379803,False,False,False,0,False,False,False,False,38,1,False
1,1,0.7758207126575514,830,109730,0,0,0,0,99437,False,False,False,0,False,False,False,False,51,1,False
1,1,0.5477486494427156,754,95554,0,0,0,0,264044,False,False,True,1,False,False,False,False,51,1,True
0,1,0.5028528825473293,670,32916,0,0,1,0,187836,False,False,False,0,False,False,False,False,34,1,False
0,0,0.18887599372838446,563,82600,0,1,0,0,416899,False,False,False,1,True,False,False,False,24,2,False
0,1,0.6629608484339828,696,165246,3,0,0,0,180118,False,False,False,0,False,False,False,False,79,0,True
1,1,0.649602175274312,707,107940,0,0,1,0,80136,False,True,False,0,False,False,False,False,41,1,False
1,0,0.26937679906856976,566,27857,0,0,0,0,344768,True,False,False,0,False,False,False,False,28,1,False
1,1,0.6478579266393223,817,122614,3,0,0,0,236558,False,False,True,0,False,False,False,False,33,1,True
1,1,0.7424115066972875,686,167249,0,0,1,0,103159,False,False,False,1,False,False,False,False,64,0,False
0,0,0.4390852247793833,553,149379,4,0,0,0,355364,False,False,False,0,False,False,False,False,25,1,False
1,1,0.6010451784131888,737,108327,0,0,1,0,403892,False,False,False,0,False,True,False,False,75,0,False
0,0,0.296165604997187,655,31200,2,0,0,0,382147,False,False,True,0,False,False,False,False,20,2,True
0,1,0.6310963734889776,755,140866,4,0,1,0,252548,False,False,False,2,False,False,False,False,61,0,False
0,1,0.7085380479303456,757,158077,3,0,0,0,94240,False,False,False,1,False,False,False,False,56,1,True
0,0,0.43687795402053053,576,112714,0,0,0,0,257527,True,False,False,0,False,False,False,False,68,0,False
1,1,0.7031154872302313,843,84064,0,0,0,0,91652,True,False,False,0,False,False,False,False,74,0,False
0,1,0.6096622951662793,654,138490,4,0,1,0,159043,False,False,False,0,False,False,False,False,47,1,True
0,0,0.35560545387432585,637,45295,0,0,0,0,387681,True,False,False,0,False,False,False,False,54,1,False
0,0,0.2160456446943255,521,111641,2,0,0,0,289152,False,False,False,0,False,False,True,False,33,1,False
0,1,0.642885066271884,822,78911,0,0,1,0,285270,False,True,False,1,False,False,False,False,41,1,False
1,1,0.6416477650934208,707,147414,4,0,1,0,323024,False,False,False,0,False,False,False,False,63,0,False
1,1,0.5740952471108629,727,144241,4,0,0,0,189912,False,False,False,0,False,True,False,False,64,0,True
0,0,0.28576946564978833,515,74422,0,0,0,0,304230,False,True,False,0,False,False,False,False,34,1,True
0,1,0.5231634562779722,667,71659,0,0,0,0,229888,False,False,False,0,False,False,False,False,34,1,False
1,1,0.6453795103494577,776,117254,4,0,0,0,65879,False,False,False,1,False,False,False,False,32,1,True
0,0,0.41643999238306595,642,36885,3,0,1,0,106997,False,False,False,0,False,False,False,True,82,0,False
1,1,0.6338007888640762,800,60774,4,0,1,0,111476,False,False,False,0,False,False,False,False,25,1,False
0,0,0.4885914568524558,620,99861,2,0,1,0,382171,False,False,False,0,False,False,False,False,53,1,True
0,0,0.3315136174518405,525,89219,2,0,0,0,438140,False,False,False,0,False,False,False,True,24,2,False
0,0,0.4503384028273862,640,87113,0,0,1,0,381095,False,False,False,0,False,True,False,False,76,0,True
1,1,0.5009245890804507,719,53298,0,0,0,0,191387,False,False,False,1,False,False,False,False,74,0,False
1,1,0.8151418094629826,841,130666,0,0,1,0,298441,False,False,False,0,False,False,False,False,29,1,True
0,0,0.42141641660959805,717,93704,4,0,0,0,199689,False,True,False,0,True,False,False,False,23,2,False
0,0,0.2326653540702993,610,41499,0,1,1,0,272589,False,False,False,0,False,True,False,False,57,1,False
1,1,0.6210237577482601,751,168043,3,0,0,0,171536,True,False,True,0,False,False,False,False,80,0,False
1,0,0.3364652105586098,574,65736,0,0,0,0,289550,True,False,False,0,False,False,False,False,72,0,False
1,0,0.4933299935208048,757,131789,0,0,0,1,403927,False,True,False,1,False,False,False,False,59,1,True
0,0,0.2950464819781868,585,27895,0,0,0,0,430448,False,False,False,0,False,False,False,False,61,0,False
1,0,0.27914007096254173,613,77917,5,0,0,0,403381,True,False,False,0,False,False,False,False,75,0,False
1,0,0.43402930028400044,653,64875,4,0,1,0,225376,False,False,False,0,False,False,False,False,75,0,False
1,0,0.3154203193320713,622,28612,1,0,1,0,318789,False,False,True,0,False,False,False,False,56,1,True
0,0,0.31932876704335833,579,48495,4,0,1,0,53746,False,False,False,2,False,False,False,False,23,2,True
1,1,0.6511144794219703,739,110550,3,0,1,0,247847,False,False,False,0,False,False,False,False,38,1,True
1,0,0.37807574130615795,544,87028,2,0,0,0,194926,False,False,False,0,False,False,False,False,30,1,True
0,0,0.41496228796032397,568,75342,0,0,0,0,243674,False,False,False,0,False,False,False,False,39,1,False
1,1,0.5691813792289218,689,100010,0,0,0,0,107591,True,False,False,0,False,False,False,False,75,0,False
0,0,0.39094936348424314,558,158819,4,0,0,0,283429,False,False,True,0,False,False,False,True,81,0,False
0,0,0.3993166506615808,744,30208,0,0,0,1,168651,True,False,False,0,False,False,False,False,19,2,False
0,0,0.26393062920167765,501,43652,0,0,1,0,366923,True,False,False,0,False,False,False,False,58,1,False
1,1,0.6932354469997617,753,149996,3,0,1,0,203558,False,False,True,0,False,False,False,False,22,2,False
1,0,0.28436034773331315,528,154896,4,0,0,1,220547,False,True,False,0,False,False,False,False,57,1,False
0,1,0.6210591672349176,662,172848,0,0,1,0,366370,False,True,False,1,False,False,False,False,75,0,False
1,1,0.5291670552813801,543,132622,0,0,1,0,315953,False,False,False,0,False,False,False,False,44,1,True
1,1,0.5243317062974309,657,137552,2,0,1,1,218761,False,False,False,0,False,False,False,False,62,0,True
1,1,0.7029139670612532,645,171564,0,0,1,0,122137,False,False,True,0,False,False,False,True,22,2,False
1,1,0.5430807201019231,804,95014,0,0,1,1,449804,False,False,True,0,False,False,False,False,34,1,False
0,0,0.4606122704631364,658,124192,3,0,0,0,383903,False,False,False,0,True,False,False,True,27,1,False
0,0,0.3629391216759019,785,38117,0,1,0,0,182448,False,False,True,0,False,False,False,False,53,1,False
1,1,0.5051454891698424,798,64645,0,0,1,0,113748,False,False,False,0,False,False,True,False,67,0,True
1,0,0.47197037485106025,742,29793,0,0,1,0,384350,True,False,False,0,False,False,False,False,78,0,False
0,1,0.6617283293655905,685,108287,0,0,1,0,199797,False,False,False,0,False,False,False,False,50,1,False
0,0,0.38989803393074607,631,39978,0,0,0,0,284772,False,False,False,1,False,False,False,True,23,2,False
0,0,0.43802717171408495,548,78409,0,0,1,0,279005,False,False,False,0,False,False,False,False,34,1,False
1,1,0.6935327155598976,822,156951,3,0,0,0,128215,True,False,True,0,False,False,False,False,59,1,False
1,0,0.4723298924188749,827,32135,4,0,0,0,229180,True,False,False,0,False,False,False,False,74,0,False
0,0,0.4359833158510323,699,40025,0,0,0,0,106870,False,False,False,0,True,False,False,False,77,0,False
0,0,0.19529554574364627,737,67359,4,0,0,0,421165,True,False,False,2,False,False,True,False,34,1,False
0,1,0.5748391935334507,789,52771,0,0,0,0,174228,True,False,False,0,False,False,False,False,61,0,False
0,1,0.6705789508725895,812,142138,4,0,0,0,236257,True,False,False,0,False,False,False,False,79,0,False
1,1,0.6886284147450167,832,55822,0,0,1,0,266776,False,False,False,0,False,False,False,False,75,0,False
0,1,0.5528600652927516,848,107538,4,0,1,0,224466,True,True,True,1,False,False,False,False,23,2,False
0,0,0.45226060915920024,809,30497,4,0,0,0,190038,False,False,False,2,False,False,False,True,55,1,False
0,1,0.7128052681332316,762,170972,4,0,1,1,104626,False,False,False,0,False,False,False,True,23,2,False
0,0,0.49113743788792474,645,87620,0,0,1,0,235731,False,False,True,0,False,False,False,True,68,0,False
0,0,0.4135324924350153,673,32643,0,0,0,0,411224,False,False,False,0,False,False,False,True,50,1,False
0,1,0.5994340368736182,810,96082,3,0,1,0,262703,True,False,True,0,False,False,False,False,21,2,False
1,1,0.7603170341111816,805,151341,2,0,0,0,266623,False,False,False,0,False,False,False,False,42,1,False
1,0,0.2967931373612945,624,25846,0,0,0,0,326671,False,False,False,0,True,False,False,False,54,1,True
1,1,0.8378380842165011,790,165047,0,0,1,0,93742,False,False,False,0,False,False,False,False,80,0,False
0,0,0.2816309437277209,524,54150,0,0,0,0,416270,False,False,False,0,False,False,False,False,63,0,True
1,0,0.4671985985846557,514,136029,0,0,0,0,199474,False,False,False,0,False,False,False,False,71,0,True
0,0,0.3265733199956292,571,47098,1,0,0,0,244375,False,False,False,0,False,False,False,False,66,0,True
0,1,0.7062382792991921,836,83338,3,0,1,0,133925,False,False,False,0,False,False,False,False,69,0,True
1,1,0.5989067065007441,849,125808,1,1,0,0,59514,False,False,True,0,False,False,False,False,69,0,True
0,0,0.3431873515382309,681,150271,3,0,0,0,356494,True,False,False,0,False,False,True,False,78,0,False
0,1,0.7205523029217707,706,158644,0,0,1,0,185196,False,False,False,0,False,True,False,True,53,1,False
0,1,0.5074922081331312,625,142684,5,0,0,0,276925,False,False,False,0,False,False,False,False,21,2,True
0,1,0.7116158521537954,836,38803,0,0,2,0,57345,False,False,False,1,False,False,False,False,75,0,False
1,1,0.5627998110749238,640,152276,0,0,0,0,346519,False,True,False,0,False,False,False,False,34,1,True
0,1,0.664980843978288,711,160185,0,0,0,0,402586,True,False,False,0,False,False,False,False,37,1,False
0,0,0.4806949545119339,770,78022,4,0,0,0,201672,False,False,True,0,False,False,False,False,64,0,False
1,1,0.7084760057616006,804,145014,0,0,1,0,305553,False,True,False,0,True,False,False,False,37,1,True
0,0,0.3532699959591855,609,111549,4,0,1,1,412881,False,False,False,0,False,False,False,False,33,1,False
0,1,0.5480497690446511,761,25081,0,0,1,0,359620,False,False,False,0,False,False,False,False,54,1,False
0,0,0.27360947088413023,572,101720,3,0,0,0,335728,True,False,False,2,False,False,False,False,75,0,False
0,0,0.3972823378866101,502,85021,0,0,0,0,50140,False,False,False,0,False,False,False,False,46,1,True
0,1,0.5069918918171044,707,37650,4,0,1,0,77394,False,False,False,0,False,False,False,True,19,2,False
1,1,0.5795032336422393,814,140686,3,1,0,0,260166,False,False,False,0,False,False,False,False,70,0,False
0,0,0.25193347365625807,523,25244,0,0,0,0,111778,False,True,False,0,False,False,False,True,43,1,False
0,0,0.2494561451333207,660,132359,4,1,1,1,82237,True,False,True,0,False,False,False,False,67,0,False
0,0,0.4623841945876846,787,65614,4,0,0,0,224653,False,False,True,1,False,False,False,False,22,2,False
0,0,0.43003698113341443,546,165441,0,0,0,1,197274,True,False,False,0,False,False,False,False,43,1,False
0,0,0.4344888226460336,545,103235,0,0,1,0,280971,True,False,False,0,False,False,False,False,58,1,False
0,0,0.4301449395266848,638,140507,0,0,0,0,404910,False,True,False,1,False,True,False,False,25,1,False
0,0,0.4651313080157644,670,30031,0,0,1,0,257741,False,False,False,0,False,False,False,False,69,0,False
1,1,0.8180211993119747,800,161842,0,0,0,0,232642,False,False,False,0,False,False,False,True,19,2,False
1,0,0.2991882537715714,541,85977,3,0,1,0,381267,False,False,True,0,False,False,False,True,37,1,False
0,1,0.5872762290102582,758,80667,0,0,1,0,114086,True,True,False,0,False,False,False,False,73,0,False
1,0,0.35753027507544266,599,48437,0,0,0,0,155208,True,False,False,0,False,False,False,False,67,0,False
1,1,0.6457694501654336,684,126337,3,0,1,0,95449,False,False,False,0,False,False,False,True,77,0,False
1,0,0.47142182109720854,648,135039,3,0,0,0,368108,False,True,False,0,False,False,False,True,47,1,False
1,1,0.5573707740177557,769,61651,0,0,1,0,135340,True,True,False,0,False,False,False,False,71,0,False
1,1,0.7157844347637672,820,94425,0,0,1,0,216159,False,False,True,0,False,False,False,False,19,2,False
1,1,0.7896013029251135,783,170522,0,0,1,0,257974,False,True,False,0,False,False,False,False,25,1,True
0,1,0.6631771707855751,740,154375,1,0,0,0,234922,False,False,False,0,True,False,False,False,64,0,False
0,0,0.42714584535840555,610,48304,0,0,1,0,404844,False,False,False,0,False,False,False,False,24,2,True
1,1,0.7040616050549653,783,57874,0,0,1,0,110970,False,False,False,0,False,False,False,True,18,2,False
0,0,0.3419821181502222,755,32622,4,0,0,1,58071,True,False,False,0,False,False,False,False,42,1,False
0,0,0.20439818529636256,533,75444,1,0,0,0,437371,False,False,False,2,True,False,False,False,66,0,False
1,1,0.5990905151637593,683,112489,0,0,0,0,193175,False,False,False,1,False,False,False,False,27,1,False
1,0,0.30182825800376945,765,31587,3,1,0,0,141610,False,True,False,0,False,False,False,False,18,2,False
1,1,0.6382813949311734,847,109116,0,0,0,0,449163,True,False,False,0,False,True,False,False,51,1,False
1,0,0.4389905778214541,759,159534,4,1,0,1,51056,True,False,False,0,False,False,False,False,53,1,False
0,0,0.2713466593967453,554,48859,0,0,0,0,276349,False,False,False,0,False,True,False,False,65,0,True
1,1,0.7775737364526114,795,118887,0,0,1,0,181401,False,False,False,0,False,False,False,True,61,0,False
1,1,0.6044846532983762,595,130452,0,0,0,0,100877,False,False,False,0,False,False,False,True,24,2,False
0,0,0.1939532863817952,594,61216,4,1,1,0,241195,False,False,True,0,False,False,False,True,37,1,False
0,0,0.48814916677361025,752,65066,4,0,1,0,59200,True,False,False,0,True,False,False,False,36,1,False
1,1,0.5315032565541471,521,173133,0,0,0,0,180963,True,False,False,0,False,False,False,False,31,1,False
0,1,0.5080138432107442,587,157323,0,0,0,0,90180,True,False,False,0,True,False,False,False,74,0,False
1,1,0.6488958089193718,689,165388,0,0,0,0,427639,True,False,False,0,False,False,False,False,29,1,False
1,0,0.48492417253751363,685,115161,0,1,1,0,300905,False,False,False,0,False,False,False,False,74,0,False
1,1,0.6407973164608085,660,152399,0,0,1,0,55916,False,True,False,0,False,True,False,False,20,2,False
1,1,0.6042772959783805,771,53753,0,0,1,0,420268,False,False,False,0,False,False,False,False,51,1,False
1,1,0.6898769218971623,827,114168,0,0,0,0,267147,False,True,False,0,False,False,False,False,75,0,False
0,1,0.6349411357415613,679,122941,0,0,0,0,153915,False,False,False,0,False,False,False,False,82,0,False
1,1,0.6264685988102393,841,159865,3,1,0,0,134388,False,True,False,0,False,False,False,False,31,1,False
0,0,0.275478800395084,528,85727,3,0,0,0,316679,True,False,False,0,False,False,False,False,57,1,False
0,0,0.24787843487621938,643,39454,2,0,0,1,407785,False,False,False,0,False,False,False,False,67,0,False
0,0,0.20446302456917398,651,37424,4,0,0,0,436352,False,True,False,0,False,True,False,True,61,0,False
0,1,0.58581077059874,641,131995,4,0,1,0,84623,False,False,False,0,False,False,False,False,80,0,False
1,1,0.8073568527296932,812,173520,0,0,1,0,398987,True,False,False,0,False,False,False,False,47,1,False
0,1,0.5716114373950896,732,99984,4,0,1,0,407283,False,False,False,0,False,False,False,False,42,1,False
1,1,0.6353169856966899,732,132506,0,0,0,0,318831,True,False,False,0,False,False,False,False,77,0,False
1,0,0.4975465251035412,783,81762,2,0,1,1,404040,True,False,False,0,False,False,False,False,24,2,False
0,0,0.3454545635561126,700,25825,4,0,0,0,183077,True,False,False,0,False,False,False,False,46,1,False
1,1,0.6988317416120325,820,133930,0,0,0,0,378215,True,False,False,1,False,False,False,False,46,1,False
0,0,0.4510204299940709,584,88804,0,0,0,0,290052,False,False,False,0,False,False,False,True,58,1,False
0,0,0.4141909530115513,688,59992,0,0,0,0,136764,True,True,False,0,False,False,False,False,80,0,False
1,1,0.5113473116851299,726,60861,0,0,0,0,182425,False,False,True,0,False,False,False,True,28,1,False
0,1,0.5933006142987475,685,122577,0,0,1,0,160912,True,False,False,0,True,False,False,False,46,1,False
0,0,0.4887675968536111,658,141406,3,0,1,0,310300,True,True,False,0,False,False,False,False,77,0,False
0,1,0.6454476540512714,736,96016,1,0,1,0,329027,False,False,False,0,False,False,False,False,38,1,True
0,1,0.5430134344162286,642,66504,0,0,1,0,207684,False,False,False,0,False,False,False,False,23,2,True
0,0,0.37775463416945115,592,31175,0,0,1,0,295848,False,False,False,0,False,False,False,True,73,0,False
1,1,0.5396407043313556,659,100578,0,0,1,0,291895,False,False,False,0,False,True,False,False,37,1,False
0,0,0.2653277679258687,504,101701,0,0,0,0,95997,True,True,True,0,False,False,False,False,28,1,False
0,0,0.29789120161888083,506,69441,0,0,1,0,275366,False,False,False,0,True,False,False,False,67,0,True
0,0,0.4304241787234679,631,88210,1,0,0,1,100953,False,False,False,0,False,False,False,True,24,2,False
0,0,0.24199416120780443,505,108262,3,0,0,0,445924,False,False,False,0,True,False,False,False,64,0,True
1,1,0.5454505516025496,651,112708,0,0,0,0,91944,False,False,False,0,True,False,False,False,60,1,False
0,1,0.6851225711039868,782,114731,0,0,0,0,145117,False,False,False,0,True,False,False,False,29,1,False
1,1,0.6027086375775724,650,106337,0,0,0,0,171053,False,False,False,0,False,False,False,True,23,2,False
0,0,0.34857687922631736,567,138337,0,0,0,0,225882,False,False,False,0,False,False,True,True,53,1,False
1,0,0.32192530431531424,592,67101,0,0,0,0,393730,False,False,False,0,True,False,False,True,74,0,False
1,0,0.2621153487954705,504,52743,0,0,0,0,96110,False,False,True,0,False,False,False,True,77,0,False
1,1,0.6534136114927376,723,136380,5,0,1,0,128107,False,False,False,0,False,False,False,False,74,0,False
0,1,0.5829724765145583,729,153458,3,0,0,0,209882,True,False,False,0,True,False,False,False,46,1,False
1,1,0.6757024944744826,839,43521,0,0,1,0,120641,True,False,False,0,False,False,False,False,45,1,False
1,1,0.7324266868876723,830,112172,0,0,0,0,208206,True,False,False,0,False,False,False,False,31,1,False
0,1,0.7102453200117435,792,170959,0,0,1,0,201804,True,True,False,2,False,False,False,False,74,0,False
1,0,0.2270801375946489,579,100170,4,1,0,0,118228,True,False,False,0,False,False,False,False,71,0,False
1,0,0.42229357644754084,627,72334,0,0,0,0,191990,False,False,True,0,False,False,False,False,20,2,True
0,1,0.7078216256701759,753,159548,3,0,0,0,200089,False,False,False,0,False,False,False,False,65,0,True
1,0,0.4863606313206078,814,50535,0,0,0,1,77506,False,False,False,0,False,True,False,False,80,0,False
0,0,0.41250967018338075,535,88227,0,0,1,0,199392,True,False,False,0,False,False,False,False,50,1,False
0,0,0.1377429715055459,594,26784,3,1,1,0,234289,True,False,True,0,False,False,False,False,59,1,False
1,0,0.41286764538081316,564,91870,0,0,0,0,76354,False,False,False,0,True,False,False,False,27,1,True
1,1,0.5044385557453804,579,145590,0,0,1,0,179253,False,False,True,1,False,False,False,False,66,0,True
0,0,0.373248945755829,624,38468,0,0,0,0,314423,False,False,False,0,False,False,False,False,73,0,False
1,0,0.34284729291985233,604,61224,0,0,1,0,337465,False,True,False,1,False,False,False,False,67,0,False
0,0,0.32303953159164867,562,55114,0,0,1,0,401088,True,False,False,0,False,False,False,False,81,0,False
0,0,0.2962697272874765,583,69121,0,0,0,1,63693,False,False,False,0,True,False,False,False,32,1,False
0,0,0.22354625930236607,519,88452,3,0,0,0,187051,True,True,False,1,False,False,False,False,28,1,False
1,1,0.6515794023605198,752,127981,0,0,0,0,440589,True,False,False,0,False,False,False,False,19,2,False
0,1,0.5431128074093055,753,120462,0,0,1,1,307211,True,False,False,0,False,True,False,False,20,2,False
0,1,0.6585851261517499,814,146425,4,0,0,0,427923,True,False,False,0,False,False,False,False,43,1,False
1,1,0.5336564443920387,676,64187,0,0,2,0,379084,False,False,False,1,False,False,False,True,68,0,False
1,1,0.7468128118979849,845,112698,0,0,0,0,102167,False,False,True,0,False,False,False,True,26,1,False
1,1,0.6379491129890296,745,155701,4,0,1,0,370589,False,False,True,0,False,False,False,True,37,1,False
0,1,0.6132677071999662,727,102382,0,0,1,0,354731,False,True,False,0,False,False,False,False,24,2,True
0,1,0.6309754671201798,641,129834,0,0,0,0,133349,False,False,False,0,False,False,False,False,32,1,False
1,0,0.11229269733008299,502,33428,3,1,0,0,412682,False,False,False,0,False,False,False,False,50,1,True
1,1,0.5009743570697589,604,84079,0,0,1,0,346676,False,False,False,0,False,False,False,True,46,1,False
0,0,0.24641702158822756,547,127202,0,1,0,0,415376,False,False,True,0,False,False,False,False,55,1,False
1,1,0.6048857860268558,627,127346,0,0,0,0,71257,False,False,False,0,False,False,False,False,81,0,False
0,1,0.5272687604711359,534,139502,0,0,1,0,341834,False,False,False,0,False,False,False,False,59,1,False
0,0,0.3088491792136968,577,25425,0,0,1,0,368758,True,False,False,0,False,False,False,False,31,1,False
1,1,0.5402609980381777,662,109214,0,0,1,0,350034,False,False,True,0,False,False,False,False,36,1,False
1,1,0.5738348581497782,819,76265,3,0,1,0,358602,False,False,True,0,False,False,False,False,56,1,True
1,1,0.649505113569822,742,59602,0,0,1,0,110542,False,False,False,0,False,False,False,False,27,1,True
0,0,0.47998528493930326,668,157359,4,0,0,0,382872,True,False,False,1,False,False,False,False,77,0,False
0,0,0.4966241670732379,570,130644,0,0,1,0,436538,False,False,False,1,False,False,False,False,54,1,False
0,0,0.4061034669407254,536,90752,0,0,0,0,71981,True,False,False,0,False,False,False,False,25,1,False
1,0,0.3236937604458928,700,30971,0,0,1,1,330448,False,False,True,0,False,False,False,False,51,1,False
0,0,0.25500192379542935,505,85134,0,0,1,0,373607,False,True,True,0,False,False,False,True,66,0,False
1,0,0.42669612122538664,532,139638,3,0,1,0,76157,False,False,True,0,False,False,False,False,76,0,True
0,1,0.5808798859706183,696,117883,4,0,1,0,348244,False,False,False,0,False,False,False,False,38,1,False
1,1,0.5869564421687735,692,70704,0,0,1,0,254685,False,False,False,0,False,False,False,False,46,1,False
0,1,0.7267862960563323,738,126204,0,0,0,0,89350,False,False,False,0,False,False,False,False,25,1,True
1,1,0.6076511575180631,614,164933,4,0,0,0,101118,False,False,False,0,False,False,False,True,23,2,False
0,1,0.7262229743813519,799,90293,0,0,0,0,128707,False,False,False,0,False,False,False,False,24,2,False
1,1,0.5731142216597105,636,162333,1,0,1,0,422350,False,True,False,0,False,False,False,False,69,0,False
1,0,0.4857864596090848,538,113491,0,0,1,0,114605,True,False,False,0,False,False,False,False,47,1,False
1,1,0.7327446470037744,794,169049,3,0,1,0,367665,True,False,False,0,False,False,False,False,81,0,False
0,0,0.4374656375976214,796,31203,4,0,1,0,287184,True,False,False,1,False,False,False,False,65,0,False
0,0,0.22643088241662557,616,75840,0,1,1,1,339505,False,False,False,1,False,False,False,False,36,1,False
1,1,0.6534775579309462,681,151236,2,0,1,0,59665,False,False,False,0,False,True,False,False,67,0,False
